123,1,380,742,334,460,117,263
124,1,380,742,335,459,117,263
125,1,380,743,335,459,117,263
126,1,380,743,336,459,117,263
127,1,380,743,336,459,117,263
128,1,381,743,337,458,117,263
129,1,381,744,337,458,117,263
130,1,381,744,338,458,117,263
131,1,380,744,339,459,117,263
132,1,379,744,340,460,116,264
133,1,379,744,341,461,116,264
134,1,379,744,342,462,116,264
135,1,378,745,343,462,116,264
136,1,378,745,344,464,116,264
137,1,378,745,346,466,116,265
138,1,378,745,347,467,116,265
139,1,377,745,347,468,115,265
140,1,377,746,348,469,115,265
141,1,377,746,348,469,115,265
142,1,377,746,348,469,115,266
143,1,377,747,348,469,115,266
144,1,377,748,347,468,115,266
145,1,376,748,346,467,115,266
146,1,376,749,346,466,115,266
147,1,376,751,344,465,115,266
148,1,377,753,342,463,115,267
149,1,380,754,339,459,116,267
150,1,387,758,336,455,118,268
151,1,392,761,333,452,119,269
152,1,395,764,329,448,120,269
153,1,399,767,325,443,121,270
154,1,403,770,321,438,122,270
155,1,408,774,317,434,124,271
156,1,412,778,313,429,125,272
157,1,415,783,311,426,125,273
158,1,417,786,311,426,126,274
159,1,418,787,311,426,126,275
160,1,418,789,311,426,126,275
161,1,419,789,312,425,126,276
162,1,419,790,311,424,126,276
163,1,419,790,312,424,126,276
164,1,420,791,312,423,127,276
165,1,420,791,312,423,126,276
166,1,420,791,312,422,127,276
167,1,420,792,313,422,127,276
168,1,420,792,313,421,127,276
169,1,420,793,313,420,127,276
170,1,420,793,313,420,127,276
171,1,420,793,314,420,127,276
172,1,420,792,316,420,126,276
173,1,419,792,317,421,126,276
174,1,419,791,318,422,126,276
175,1,419,791,319,423,126,276
176,1,419,791,320,422,126,276
177,1,418,792,320,422,126,276
178,1,418,792,320,421,126,276
179,1,418,791,321,422,126,276
180,1,418,791,323,423,126,276
181,1,418,791,322,422,126,276
182,1,418,792,322,420,126,276
183,1,418,792,321,419,126,275
184,1,417,793,321,419,126,275
185,1,417,793,322,419,126,275
186,1,417,793,322,418,126,275
187,1,417,793,322,418,126,275
188,1,417,793,322,418,126,275
189,1,417,793,323,418,126,276
190,1,417,793,323,418,126,276
191,1,417,793,323,418,126,276
192,1,417,793,324,418,126,276
193,1,417,793,325,419,126,276
194,1,417,793,326,419,126,276
195,1,417,793,326,419,126,276
196,1,417,793,326,419,126,276
197,1,416,793,326,419,126,275
198,1,416,793,326,419,126,275
199,1,416,793,327,419,126,275
200,1,416,793,327,419,126,275
201,1,416,793,327,419,125,275
202,1,416,793,327,418,125,275
203,1,416,793,326,417,125,275
204,1,416,794,326,416,125,275
205,1,416,794,326,416,125,275
206,1,416,794,326,416,125,275
207,1,416,795,326,415,125,275
208,1,416,795,325,415,125,275
209,1,416,795,326,415,125,275
210,1,416,795,326,415,125,275
211,1,416,795,326,415,125,276
212,1,416,795,326,415,125,276
213,1,416,795,326,414,125,276
214,1,416,796,326,414,125,276
215,1,416,796,326,414,125,276
216,1,416,796,326,414,126,276
217,1,416,795,327,414,125,276
218,1,416,795,327,415,125,276
219,1,416,795,328,416,125,276
220,1,416,794,329,416,125,276
221,1,416,794,329,416,125,275
222,1,415,794,329,416,125,275
223,1,415,794,329,416,125,275
224,1,415,795,328,415,125,275
225,1,415,795,328,414,125,275
226,1,415,796,327,414,125,275
227,1,415,796,327,413,125,275
228,1,415,796,327,413,125,275
229,1,415,796,327,413,125,275
230,1,415,796,327,413,125,276
231,1,415,797,326,412,125,276
232,1,415,797,326,412,125,276
233,1,415,797,327,412,125,276
234,1,416,797,327,412,125,276
235,1,416,797,327,412,125,276
236,1,416,797,326,411,125,276
237,1,416,797,326,411,125,275
238,1,416,797,326,411,125,276
239,1,416,797,327,411,125,276
240,1,415,797,327,411,125,276
241,1,416,797,327,411,125,276
242,1,416,797,327,411,125,276
243,1,416,797,327,411,125,276
244,1,416,797,328,411,125,276
245,1,416,797,328,411,125,276
246,1,416,797,327,411,125,276
247,1,416,797,327,411,125,275
248,1,416,797,328,411,125,276
249,1,416,797,328,411,125,276
250,1,416,797,328,411,125,276
251,1,416,797,328,411,125,276
252,1,416,797,328,412,125,276
253,1,416,797,328,412,125,276
254,1,416,797,328,411,125,276
255,1,416,797,328,411,125,276
256,1,415,797,328,410,125,276
257,1,415,798,327,410,125,276
258,1,415,798,327,409,125,276
259,1,415,798,327,410,125,276
260,1,416,798,327,410,125,275
261,1,416,798,327,410,125,275
262,1,416,798,327,410,125,276
263,1,416,798,327,409,125,276
264,1,416,798,327,409,125,276
265,1,416,798,328,409,125,276
266,1,416,798,328,410,125,276
267,1,416,798,328,410,125,276
268,1,416,798,327,409,125,276
269,1,416,798,327,408,125,276
270,1,416,799,327,408,125,276
271,1,416,799,326,407,125,276
272,1,416,800,326,406,125,276
273,1,416,800,326,406,125,276
274,1,416,800,326,406,125,276
275,1,416,800,326,406,125,276
276,1,416,800,326,406,125,276
277,1,416,800,326,405,125,276
278,1,416,800,326,405,125,276
279,1,416,800,326,405,125,276
280,1,416,800,326,405,125,275
281,1,416,800,326,405,125,275
282,1,416,800,326,405,125,275
283,1,416,800,326,405,125,275
284,1,416,800,327,405,125,275
285,1,416,800,327,405,125,275
286,1,416,800,327,405,125,275
287,1,416,800,327,405,125,276
288,1,416,800,327,405,125,276
289,1,416,800,327,405,125,276
290,1,416,800,328,405,125,276
291,1,416,800,328,406,125,276
292,1,416,800,328,405,125,276
293,1,416,800,328,405,125,276
294,1,416,800,328,405,125,276
295,1,416,800,328,405,125,275
296,1,416,800,328,405,125,275
297,1,416,800,328,405,125,275
298,1,416,800,328,405,125,275
299,1,416,800,328,405,125,276
300,1,416,800,328,405,125,276
301,1,416,800,328,405,125,276
302,1,416,801,328,405,125,276
303,1,416,801,328,404,125,276
304,1,416,801,328,404,125,276
305,1,416,801,328,404,125,276
306,1,416,801,328,404,125,276
307,1,416,801,328,404,125,276
308,1,416,801,328,403,125,276
309,1,416,801,328,404,125,276
310,1,416,801,328,404,125,276
311,1,416,801,328,404,125,276
312,1,416,801,329,404,125,276
313,1,416,801,329,404,125,276
314,1,416,801,329,404,125,276
315,1,416,801,329,404,125,276
316,1,416,801,329,404,125,276
317,1,416,801,329,404,125,276
318,1,416,801,329,404,125,276
319,1,416,801,329,404,125,276
320,1,416,801,329,404,125,276
321,1,416,801,329,404,125,276
322,1,416,801,329,404,125,276
323,1,416,801,329,404,125,276
324,1,416,801,329,404,125,276
325,1,416,801,329,404,125,276
326,1,415,801,329,404,125,276
327,1,416,801,330,404,125,276
328,1,416,801,330,404,125,276
329,1,416,801,330,404,125,276
330,1,415,801,330,404,125,276
331,1,415,801,329,404,125,275
332,1,415,801,329,404,125,275
333,1,415,801,329,403,125,275
334,1,415,801,329,403,125,275
335,1,415,801,329,404,125,275
336,1,415,800,329,404,125,275
337,1,415,800,329,404,125,275
338,1,415,800,329,404,125,275
339,1,415,800,329,404,125,275
340,1,415,800,330,404,125,275
341,1,415,800,329,404,125,275
342,1,415,800,329,404,125,275
343,1,415,800,329,404,125,275
344,1,415,800,329,404,125,275
345,1,415,800,329,404,125,275
346,1,415,800,329,404,125,275
347,1,415,800,329,404,125,275
348,1,415,800,329,404,125,275
349,1,415,800,329,404,125,275
350,1,415,800,329,404,125,275
351,1,415,800,329,404,125,275
352,1,415,800,329,404,125,275
353,1,415,800,329,404,125,275
354,1,415,800,329,405,125,275
355,1,415,800,329,404,125,275
356,1,415,800,329,404,125,275
357,1,415,800,329,404,125,275
358,1,415,800,329,404,125,275
359,1,415,800,329,404,125,275
360,1,415,800,329,404,125,275
361,1,415,800,329,403,125,275
362,1,416,800,328,403,125,275
363,1,416,800,328,403,125,275
364,1,416,800,328,403,125,275
365,1,416,800,328,403,125,275
366,1,416,800,329,403,125,275
367,1,416,800,329,404,125,275
368,1,416,800,329,404,125,275
369,1,416,800,329,404,125,275
370,1,416,800,329,403,125,275
371,1,416,800,329,403,126,275
372,1,416,801,329,403,126,275
373,1,416,801,329,403,126,275
374,1,416,801,329,403,126,275
375,1,416,801,329,403,126,275
376,1,416,801,329,403,126,275
377,1,416,801,329,403,126,275
378,1,416,801,329,403,126,275
379,1,416,801,329,403,126,275
380,1,416,801,329,404,126,276
381,1,416,801,329,404,126,276
382,1,416,801,329,404,126,276
383,1,416,801,329,404,125,276
384,1,416,801,329,404,125,276
385,1,416,801,330,404,125,276
386,1,416,801,329,404,125,276
387,1,416,801,329,404,125,276
388,1,416,801,330,404,125,276
389,1,416,801,329,404,125,276
390,1,416,801,330,404,125,276
391,1,416,800,329,404,125,275
392,1,416,800,329,404,125,275
393,1,416,800,329,404,125,275
394,1,416,800,329,404,125,275
395,1,415,800,330,404,125,275
396,1,415,800,330,404,125,275
397,1,415,800,330,404,125,275
398,1,415,800,329,404,125,275
399,1,415,800,329,404,125,275
400,1,415,800,329,404,125,275
401,1,415,800,329,404,125,275
402,1,415,800,329,404,125,275
403,1,415,800,330,404,125,275
404,1,415,800,330,404,125,275
405,1,415,800,330,404,125,275
406,1,415,800,330,404,125,275
407,1,415,800,330,405,125,275
408,1,415,800,330,405,125,275
409,1,415,800,330,405,125,275
410,1,415,800,330,405,125,275
411,1,415,800,330,405,125,275
412,1,415,800,330,405,125,275
413,1,415,800,330,405,125,275
414,1,415,800,330,405,125,275
415,1,415,800,330,405,125,275
416,1,415,800,330,405,125,275
417,1,415,800,330,405,125,275
418,1,415,800,330,405,125,275
419,1,415,800,329,405,125,275
420,1,415,800,329,405,125,275
421,1,415,800,329,405,125,275
422,1,415,800,329,405,125,275
423,1,415,800,329,405,125,275
424,1,415,800,329,405,125,275
425,1,415,800,329,405,125,275
426,1,415,800,329,405,125,275
427,1,415,800,329,405,125,275
428,1,415,800,329,405,125,275
429,1,415,800,329,404,125,275
430,1,415,800,329,404,125,275
431,1,415,800,329,404,125,275
432,1,415,800,329,404,125,275
433,1,415,800,329,404,125,275
434,1,415,800,329,404,125,275
435,1,415,800,329,404,125,275
436,1,415,800,328,404,125,275
437,1,415,800,328,404,125,275
438,1,415,800,328,404,125,275
439,1,415,801,328,404,125,275
440,1,415,801,328,404,125,275
441,1,415,800,328,404,125,275
442,1,415,800,328,404,125,275
443,1,415,800,329,404,125,275
444,1,415,800,329,404,125,275
445,1,415,800,329,404,125,275
446,1,415,800,329,404,125,275
447,1,415,800,329,404,125,275
448,1,415,800,329,404,125,275
449,1,415,800,329,404,125,275
450,1,415,800,329,404,125,275
451,1,415,800,329,404,125,275
452,1,415,800,328,404,125,275
453,1,415,800,328,404,125,275
454,1,415,800,328,404,125,275
455,1,415,800,328,404,125,275
456,1,415,800,329,404,125,275
457,1,415,800,329,404,125,275
458,1,415,800,329,404,125,275
459,1,415,800,329,404,125,275
460,1,415,800,329,404,125,275
461,1,415,800,329,404,125,275
462,1,415,800,329,404,125,275
463,1,415,800,329,404,125,275
464,1,415,800,329,404,125,275
465,1,415,801,329,404,125,275
466,1,415,800,329,404,125,275
467,1,415,800,329,404,125,275
468,1,415,800,329,404,125,275
469,1,415,800,329,404,125,275
470,1,415,800,329,404,125,275
471,1,415,800,329,404,125,275
472,1,415,800,329,404,125,275
473,1,415,800,329,404,125,275
474,1,415,800,329,404,125,275
475,1,415,800,329,404,125,275
476,1,415,800,329,404,125,275
477,1,415,800,329,404,125,275
478,1,415,800,330,405,125,275
479,1,415,800,330,405,125,275
480,1,415,800,330,405,125,275
481,1,415,800,329,405,125,275
482,1,415,800,329,404,125,275
483,1,415,800,329,404,125,275
484,1,415,800,329,404,125,275
485,1,415,800,329,404,125,275
486,1,415,800,329,404,125,275
487,1,415,800,329,404,125,275
488,1,415,800,329,404,125,275
489,1,415,800,329,404,125,275
490,1,415,800,329,404,125,275
491,1,415,801,328,404,125,275
492,1,415,801,328,404,125,275
493,1,415,801,328,404,125,275
494,1,415,801,328,404,125,275
495,1,415,801,329,404,125,275
496,1,415,801,329,404,125,275
497,1,415,800,329,404,125,275
498,1,415,800,329,404,125,275
499,1,415,800,329,405,125,275
500,1,415,800,329,405,125,275
501,1,415,800,329,405,125,275
502,1,415,800,329,405,125,275
503,1,415,800,329,405,125,275
504,1,415,800,329,405,125,275
505,1,415,800,330,405,125,275
506,1,415,800,330,405,125,275
507,1,415,799,330,405,125,275
508,1,415,800,330,405,125,275
509,1,415,800,330,405,125,275
510,1,415,799,330,405,125,275
511,1,415,800,330,405,125,275
512,1,415,800,330,405,125,275
513,1,415,800,330,405,125,275
514,1,415,800,330,405,125,275
515,1,415,800,329,405,125,275
516,1,415,800,329,405,125,275
517,1,415,800,329,405,125,275
518,1,415,800,329,405,125,275
519,1,415,800,329,405,125,275
520,1,415,800,329,405,125,275
521,1,415,800,329,405,125,275
522,1,415,800,329,405,125,275
523,1,415,800,329,405,125,275
524,1,415,800,329,405,125,275
525,1,415,800,329,405,125,275
526,1,415,800,329,405,125,275
527,1,415,800,329,405,125,275
528,1,415,800,329,405,125,275
529,1,415,800,329,405,125,275
530,1,415,800,329,405,125,275
531,1,415,800,329,405,125,275
532,1,415,800,329,405,125,275
533,1,415,800,329,405,125,275
534,1,415,800,329,405,125,275
535,1,415,800,329,405,125,275
536,1,415,800,329,405,125,275
537,1,415,800,329,405,125,275
538,1,415,800,329,405,125,275
539,1,415,800,329,405,125,275
540,1,415,800,329,405,125,275
541,1,415,800,329,405,125,275
542,1,415,800,329,405,125,275
543,1,415,800,329,405,125,275
544,1,415,800,329,405,125,275
545,1,415,800,329,405,125,275
546,1,415,800,329,405,125,275
547,1,415,800,329,405,125,275
548,1,414,800,329,405,125,275
549,1,414,800,329,405,125,275
550,1,414,800,329,405,125,275
551,1,414,800,329,404,125,275
552,1,414,800,328,404,125,275
553,1,415,800,328,404,125,275
554,1,415,800,328,404,125,275
555,1,415,800,328,404,125,275
556,1,415,800,328,404,125,275
557,1,415,800,328,404,125,275
558,1,415,800,328,404,125,275
559,1,415,800,328,404,125,275
560,1,415,800,328,404,125,275
561,1,415,800,328,404,125,275
562,1,415,800,328,404,125,275
563,1,415,800,328,404,125,275
564,1,415,800,328,404,125,275
565,1,415,800,328,404,125,275
566,1,415,800,328,404,125,275
567,1,415,800,328,404,125,275
568,1,415,800,328,404,125,275
569,1,415,800,328,404,125,275
570,1,415,800,328,405,125,275
571,1,415,800,329,405,125,275
572,1,415,800,329,406,125,276
573,1,415,800,330,406,125,276
574,1,415,800,330,406,125,276
575,1,415,800,330,406,125,276
576,1,415,800,330,406,125,276
577,1,415,800,330,406,125,276
578,1,415,800,330,406,125,276
579,1,415,800,330,406,125,276
580,1,415,800,329,406,125,276
581,1,415,800,329,406,125,276
582,1,415,800,329,406,125,275
583,1,415,800,329,406,125,275
584,1,415,800,329,406,125,275
585,1,415,800,329,406,125,275
586,1,415,800,329,406,125,276
587,1,415,800,329,406,125,276
588,1,415,800,329,406,125,276
589,1,415,800,329,406,125,276
590,1,415,800,329,406,125,276
591,1,415,800,329,406,125,276
592,1,415,800,329,406,125,276
593,1,415,800,329,406,125,276
594,1,415,800,329,406,125,276
595,1,415,800,329,406,125,276
596,1,415,800,329,406,125,276
597,1,415,800,329,406,125,276
598,1,415,800,329,406,125,276
599,1,415,800,329,406,125,276
600,1,416,800,329,406,125,275
601,1,416,800,329,405,125,275
602,1,416,800,328,405,125,275
603,1,416,800,328,405,125,275
604,1,416,800,328,404,125,275
605,1,416,800,328,404,125,275
606,1,416,800,328,404,125,275
607,1,416,800,328,404,125,275
608,1,415,800,328,404,125,275
609,1,415,800,328,404,125,275
610,1,415,800,328,404,125,275
611,1,415,800,329,405,125,275
612,1,415,800,328,404,125,275
613,1,415,800,329,404,125,275
614,1,415,800,329,404,125,275
615,1,415,800,329,405,125,275
616,1,415,800,329,405,125,275
617,1,415,800,329,405,125,275
618,1,415,800,329,405,125,275
619,1,415,800,329,404,125,275
620,1,415,800,329,404,125,275
621,1,415,800,328,404,125,275
622,1,415,800,328,404,125,275
623,1,415,800,328,404,125,275
624,1,415,800,328,404,125,275
625,1,415,800,329,404,125,275
626,1,415,800,329,404,125,275
627,1,415,800,329,404,125,275
628,1,415,800,329,405,125,275
629,1,415,800,330,405,125,275
630,1,415,800,330,405,125,275
631,1,415,800,329,404,125,275
632,1,415,800,329,404,125,275
633,1,415,800,329,404,125,275
634,1,415,800,329,404,125,275
635,1,415,800,329,404,125,275
636,1,415,800,329,405,125,275
637,1,415,800,329,404,125,275
638,1,415,800,329,404,125,275
639,1,415,800,329,404,125,275
640,1,415,800,329,404,125,275
641,1,415,800,329,404,125,275
642,1,415,800,329,404,125,275
643,1,415,800,329,404,125,275
644,1,415,800,329,404,125,275
645,1,415,800,329,404,125,275
646,1,415,800,329,404,125,275
647,1,415,800,329,404,125,275
648,1,415,800,329,404,125,275
649,1,415,800,328,404,125,275
650,1,415,800,328,404,125,275
651,1,415,800,328,404,125,275
652,1,415,800,329,404,125,275
653,1,415,800,328,404,125,275
654,1,415,800,328,404,125,275
655,1,415,800,329,404,125,275
656,1,415,800,329,404,125,275
657,1,415,800,329,405,125,275
658,1,415,800,329,405,125,275
659,1,415,800,329,405,125,275
660,1,415,800,329,405,125,275
661,1,415,800,329,405,125,275
662,1,415,800,329,404,125,275
663,1,415,800,329,404,125,275
664,1,415,800,329,405,125,275
665,1,415,800,329,405,125,276
666,1,415,800,329,405,125,276
667,1,415,800,330,406,125,276
668,1,415,800,330,406,125,276
669,1,415,800,330,406,125,276
670,1,415,800,330,405,125,276
671,1,415,800,330,406,125,276
672,1,415,800,330,406,125,276
673,1,415,800,330,406,125,275
674,1,415,800,330,406,125,275
675,1,415,800,329,405,125,275
676,1,415,800,329,405,125,275
677,1,415,800,329,405,125,275
678,1,415,800,329,405,125,275
679,1,415,800,329,405,125,275
680,1,415,799,330,406,125,275
681,1,415,799,330,406,125,275
682,1,415,799,330,406,125,275
683,1,415,799,330,406,125,275
684,1,415,799,330,406,125,275
685,1,415,799,330,406,125,275
686,1,415,799,329,406,125,275
687,1,415,799,329,406,125,275
688,1,415,799,330,406,125,275
689,1,415,799,330,406,125,275
690,1,415,799,330,407,125,275
691,1,415,799,330,406,125,275
692,1,415,799,329,406,125,275
693,1,415,799,329,406,125,275
694,1,415,800,329,406,125,275
695,1,415,800,329,406,125,275
696,1,415,800,329,406,125,275
697,1,415,800,329,406,125,275
698,1,415,800,329,405,125,275
699,1,415,800,329,405,125,275
700,1,415,800,329,405,125,275
701,1,415,800,328,405,125,275
702,1,415,800,328,405,125,275
703,1,415,800,328,404,125,275
704,1,415,800,328,404,125,275
705,1,415,800,328,405,125,275
706,1,416,800,328,405,125,275
707,1,416,800,328,404,125,276
708,1,416,800,328,404,125,276
709,1,416,800,328,404,125,275
710,1,416,800,328,404,125,275
711,1,416,800,328,404,125,275
712,1,416,800,328,404,125,275
713,1,416,800,328,404,125,275
714,1,416,800,328,404,125,275
715,1,416,800,328,404,125,275
716,1,416,800,328,404,125,275
717,1,416,800,328,404,125,275
718,1,416,800,328,404,125,275
719,1,416,800,328,404,125,275
720,1,415,800,328,404,125,275
721,1,415,800,328,404,125,275
722,1,415,800,328,404,125,275
723,1,415,800,328,404,125,275
724,1,415,800,328,404,125,275
725,1,415,800,328,404,125,275
726,1,415,800,328,404,125,275
727,1,415,800,328,404,125,275
728,1,415,800,328,404,125,275
729,1,415,800,328,404,125,275
730,1,415,800,328,404,125,275
731,1,415,800,328,404,125,275
732,1,415,800,329,404,125,275
733,1,415,800,329,404,125,275
734,1,415,800,329,404,125,275
735,1,415,800,329,404,125,275
736,1,415,800,329,404,125,275
737,1,415,800,329,404,125,275
738,1,415,800,329,404,125,275
739,1,415,800,328,404,125,275
740,1,415,800,328,404,125,275
741,1,415,800,328,404,125,275
742,1,415,800,329,404,125,275
743,1,415,800,329,404,125,275
744,1,415,800,329,404,125,275
745,1,415,800,329,404,125,275
746,1,415,800,329,404,125,275
747,1,415,800,329,405,125,275
748,1,415,800,329,405,125,275
749,1,415,800,329,405,125,275
750,1,415,800,329,405,125,275
751,1,415,800,329,405,125,275
752,1,415,800,329,405,125,275
753,1,415,800,329,405,125,275
754,1,415,800,329,405,125,275
755,1,415,800,329,405,125,275
756,1,415,800,329,404,125,275
757,1,415,800,329,404,125,275
758,1,415,800,329,405,125,275
759,1,415,800,329,405,125,275
760,1,415,800,329,405,125,275
761,1,415,800,329,405,125,275
762,1,415,800,329,405,125,275
763,1,415,800,329,405,125,275
764,1,415,800,329,405,125,275
765,1,415,800,329,405,125,275
766,1,415,800,329,405,125,275
767,1,415,800,329,405,125,275
768,1,415,800,329,405,125,275
769,1,415,800,329,404,125,275
770,1,415,800,329,404,125,275
771,1,415,800,329,405,125,275
772,1,415,801,329,404,125,275
773,1,415,801,328,404,125,275
774,1,415,800,329,405,125,275
775,1,415,800,329,405,125,275
776,1,415,800,329,405,125,275
777,1,415,800,329,405,125,275
778,1,415,800,329,405,125,275
779,1,415,800,329,405,125,275
780,1,415,800,329,405,125,275
781,1,415,800,329,405,125,275
782,1,415,800,329,406,125,275
783,1,415,799,330,406,125,275
784,1,415,799,330,406,125,275
785,1,415,799,330,406,125,275
786,1,416,799,329,406,125,275
787,1,416,799,329,406,125,275
788,1,416,799,329,406,125,275
789,1,416,799,329,406,125,275
790,1,416,800,329,405,125,275
791,1,416,800,329,405,125,275
792,1,416,800,329,405,125,275
793,1,416,800,329,405,125,275
794,1,416,800,329,405,125,275
795,1,416,799,329,405,125,275
796,1,416,799,329,406,125,275
797,1,416,799,329,406,125,275
798,1,416,799,329,406,125,275
799,1,416,799,329,405,126,275
800,1,416,800,329,405,126,275
801,1,416,800,329,405,126,275
802,1,416,800,329,405,126,275
803,1,416,800,329,405,126,275
804,1,416,800,329,405,126,275
805,1,416,800,329,405,125,275
806,1,416,800,329,406,125,275
807,1,416,800,329,406,125,276
808,1,416,800,329,406,125,276
809,1,416,800,329,406,125,276
810,1,416,800,329,406,125,276
811,1,415,800,329,406,125,276
812,1,415,800,329,406,125,276
813,1,415,800,329,406,125,276
814,1,415,800,329,406,125,276
815,1,415,800,329,406,125,276
816,1,415,800,329,406,125,276
817,1,415,800,329,405,125,275
818,1,415,800,329,405,125,275
819,1,415,800,329,406,125,275
820,1,415,800,329,406,125,275
821,1,415,799,329,406,125,275
822,1,415,799,329,406,125,275
823,1,415,799,329,406,125,275
824,1,415,800,329,405,125,275
825,1,415,800,329,405,125,275
826,1,415,800,328,405,125,275
827,1,415,800,328,405,125,275
828,1,415,800,328,405,125,275
829,1,415,800,328,404,125,275
830,1,415,800,328,405,125,275
831,1,415,800,329,405,125,275
832,1,415,800,328,405,125,275
833,1,415,800,328,404,125,275
834,1,415,800,328,404,125,275
835,1,415,800,328,404,125,275
836,1,415,800,328,404,125,275
837,1,415,800,328,404,125,275
838,1,415,800,328,404,125,275
839,1,415,800,328,405,125,275
840,1,415,800,329,405,125,275
841,1,415,800,328,405,125,275
842,1,415,800,328,404,125,275
843,1,415,801,328,404,125,276
844,1,415,801,328,404,125,276
845,1,415,801,328,404,125,276
846,1,415,801,328,404,125,276
847,1,415,801,328,404,125,276
848,1,415,801,328,404,125,276
849,1,415,801,328,404,125,276
850,1,415,801,328,404,125,276
851,1,415,801,328,404,125,276
852,1,415,801,328,404,125,275
853,1,415,800,328,404,125,275
854,1,415,800,329,405,125,275
855,1,415,800,329,405,125,275
856,1,415,800,329,405,125,275
857,1,415,800,329,405,125,275
858,1,415,800,329,405,125,275
859,1,415,800,330,406,125,275
860,1,415,800,330,406,125,275
861,1,415,799,330,406,125,275
862,1,415,799,330,406,125,275
863,1,415,799,330,406,125,275
864,1,415,799,330,406,125,275
865,1,415,800,330,406,125,275
866,1,415,800,329,405,125,275
867,1,415,800,329,405,125,275
868,1,415,800,329,405,125,275
869,1,416,800,330,406,125,276
870,1,416,800,330,406,125,276
871,1,415,800,329,405,125,275
872,1,415,800,329,405,125,275
873,1,415,800,329,405,125,275
874,1,415,800,329,405,125,275
875,1,415,800,329,405,125,275
